firstAlg,secondAlg,step,firstOut,secondOut,firstGain,secondGain,firstPoints,secondPoints
random,random,0,false,false,1,1,1,1
random,random,1,false,true,3,0,4,1
random,random,2,true,false,0,3,4,4
random,random,3,true,true,2,2,6,6
random,random,4,false,true,3,0,9,6
random,random,5,true,false,0,3,9,9
random,random,6,false,true,3,0,12,9
random,random,7,false,true,3,0,15,9
random,random,8,true,false,0,3,15,12
random,random,9,true,true,2,2,17,14
random,random,10,false,true,3,0,20,14
random,random,11,true,false,0,3,20,17
random,random,12,false,true,3,0,23,17
random,random,13,false,false,1,1,24,18
random,random,14,false,false,1,1,25,19
random,random,15,false,true,3,0,28,19
random,random,16,true,true,2,2,30,21
random,random,17,false,true,3,0,33,21
random,random,18,true,false,0,3,33,24
random,random,19,true,true,2,2,35,26
random,random,20,true,false,0,3,35,29
random,random,21,true,false,0,3,35,32
random,random,22,true,false,0,3,35,35
random,random,23,false,false,1,1,36,36
random,random,24,true,false,0,3,36,39
random,random,25,true,true,2,2,38,41
random,random,26,true,true,2,2,40,43
random,random,27,true,false,0,3,40,46
random,random,28,false,true,3,0,43,46
random,random,29,false,false,1,1,44,47
random,random,30,false,false,1,1,45,48
random,random,31,true,false,0,3,45,51
random,random,32,false,true,3,0,48,51
random,random,33,true,true,2,2,50,53
random,random,34,false,true,3,0,53,53
random,random,35,true,false,0,3,53,56
random,random,36,false,true,3,0,56,56
random,random,37,false,false,1,1,57,57
random,random,38,true,false,0,3,57,60
random,random,39,false,false,1,1,58,61
random,random,40,true,true,2,2,60,63
random,random,41,false,false,1,1,61,64
random,random,42,true,false,0,3,61,67
random,random,43,false,true,3,0,64,67
random,random,44,false,false,1,1,65,68
random,random,45,false,true,3,0,68,68
random,random,46,true,false,0,3,68,71
random,random,47,true,false,0,3,68,74
random,random,48,true,true,2,2,70,76
random,random,49,true,false,0,3,70,79
random,random,50,true,false,0,3,70,82
random,random,51,false,true,3,0,73,82
random,random,52,false,true,3,0,76,82
random,random,53,true,false,0,3,76,85
random,random,54,true,true,2,2,78,87
random,random,55,true,true,2,2,80,89
random,random,56,false,true,3,0,83,89
random,random,57,true,false,0,3,83,92
random,random,58,false,false,1,1,84,93
random,random,59,true,false,0,3,84,96
random,random,60,false,true,3,0,87,96
random,random,61,true,false,0,3,87,99
random,random,62,false,false,1,1,88,100
random,random,63,false,true,3,0,91,100
random,random,64,true,true,2,2,93,102
random,random,65,false,true,3,0,96,102
random,random,66,true,false,0,3,96,105
random,random,67,false,false,1,1,97,106
random,random,68,false,true,3,0,100,106
random,random,69,true,true,2,2,102,108
random,random,70,true,true,2,2,104,110
random,random,71,true,false,0,3,104,113
random,random,72,true,true,2,2,106,115
random,random,73,false,false,1,1,107,116
random,random,74,true,false,0,3,107,119
random,random,75,true,true,2,2,109,121
random,random,76,false,false,1,1,110,122
random,random,77,false,true,3,0,113,122
random,random,78,false,false,1,1,114,123
random,random,79,false,false,1,1,115,124
random,random,80,false,true,3,0,118,124
random,random,81,true,false,0,3,118,127
random,random,82,true,false,0,3,118,130
random,random,83,false,true,3,0,121,130
random,random,84,false,false,1,1,122,131
random,random,85,true,false,0,3,122,134
random,random,86,false,false,1,1,123,135
random,random,87,false,true,3,0,126,135
random,random,88,false,true,3,0,129,135
random,random,89,false,true,3,0,132,135
random,random,90,true,true,2,2,134,137
random,random,91,true,true,2,2,136,139
random,random,92,false,true,3,0,139,139
random,random,93,true,true,2,2,141,141
random,random,94,true,false,0,3,141,144
random,random,95,true,false,0,3,141,147
random,random,96,false,true,3,0,144,147
random,random,97,false,true,3,0,147,147
random,random,98,false,true,3,0,150,147
random,random,99,true,true,2,2,152,149
random,titForTat,0,false,true,3,0,3,0
random,titForTat,1,false,false,1,1,4,1
random,titForTat,2,false,false,1,1,5,2
random,titForTat,3,false,false,1,1,6,3
random,titForTat,4,false,false,1,1,7,4
random,titForTat,5,true,false,0,3,7,7
random,titForTat,6,false,true,3,0,10,7
random,titForTat,7,false,false,1,1,11,8
random,titForTat,8,false,false,1,1,12,9
random,titForTat,9,true,false,0,3,12,12
random,titForTat,10,true,true,2,2,14,14
random,titForTat,11,false,true,3,0,17,14
random,titForTat,12,false,false,1,1,18,15
random,titForTat,13,false,false,1,1,19,16
random,titForTat,14,true,false,0,3,19,19
random,titForTat,15,true,true,2,2,21,21
random,titForTat,16,true,true,2,2,23,23
random,titForTat,17,false,true,3,0,26,23
random,titForTat,18,false,false,1,1,27,24
random,titForTat,19,true,false,0,3,27,27
random,titForTat,20,true,true,2,2,29,29
random,titForTat,21,true,true,2,2,31,31
random,titForTat,22,false,true,3,0,34,31
random,titForTat,23,false,false,1,1,35,32
random,titForTat,24,false,false,1,1,36,33
random,titForTat,25,false,false,1,1,37,34
random,titForTat,26,true,false,0,3,37,37
random,titForTat,27,true,true,2,2,39,39
random,titForTat,28,true,true,2,2,41,41
random,titForTat,29,false,true,3,0,44,41
random,titForTat,30,false,false,1,1,45,42
random,titForTat,31,false,false,1,1,46,43
random,titForTat,32,false,false,1,1,47,44
random,titForTat,33,false,false,1,1,48,45
random,titForTat,34,true,false,0,3,48,48
random,titForTat,35,true,true,2,2,50,50
random,titForTat,36,false,true,3,0,53,50
random,titForTat,37,false,false,1,1,54,51
random,titForTat,38,false,false,1,1,55,52
random,titForTat,39,true,false,0,3,55,55
random,titForTat,40,false,true,3,0,58,55
random,titForTat,41,true,false,0,3,58,58
random,titForTat,42,true,true,2,2,60,60
random,titForTat,43,false,true,3,0,63,60
random,titForTat,44,true,false,0,3,63,63
random,titForTat,45,true,true,2,2,65,65
random,titForTat,46,true,true,2,2,67,67
random,titForTat,47,false,true,3,0,70,67
random,titForTat,48,false,false,1,1,71,68
random,titForTat,49,false,false,1,1,72,69
random,titForTat,50,false,false,1,1,73,70
random,titForTat,51,true,false,0,3,73,73
random,titForTat,52,true,true,2,2,75,75
random,titForTat,53,false,true,3,0,78,75
random,titForTat,54,false,false,1,1,79,76
random,titForTat,55,false,false,1,1,80,77
random,titForTat,56,false,false,1,1,81,78
random,titForTat,57,true,false,0,3,81,81
random,titForTat,58,true,true,2,2,83,83
random,titForTat,59,false,true,3,0,86,83
random,titForTat,60,true,false,0,3,86,86
random,titForTat,61,false,true,3,0,89,86
random,titForTat,62,true,false,0,3,89,89
random,titForTat,63,true,true,2,2,91,91
random,titForTat,64,false,true,3,0,94,91
random,titForTat,65,false,false,1,1,95,92
random,titForTat,66,true,false,0,3,95,95
random,titForTat,67,true,true,2,2,97,97
random,titForTat,68,true,true,2,2,99,99
random,titForTat,69,true,true,2,2,101,101
random,titForTat,70,false,true,3,0,104,101
random,titForTat,71,true,false,0,3,104,104
random,titForTat,72,false,true,3,0,107,104
random,titForTat,73,false,false,1,1,108,105
random,titForTat,74,true,false,0,3,108,108
random,titForTat,75,true,true,2,2,110,110
random,titForTat,76,false,true,3,0,113,110
random,titForTat,77,true,false,0,3,113,113
random,titForTat,78,true,true,2,2,115,115
random,titForTat,79,true,true,2,2,117,117
random,titForTat,80,false,true,3,0,120,117
random,titForTat,81,false,false,1,1,121,118
random,titForTat,82,false,false,1,1,122,119
random,titForTat,83,false,false,1,1,123,120
random,titForTat,84,false,false,1,1,124,121
random,titForTat,85,false,false,1,1,125,122
random,titForTat,86,false,false,1,1,126,123
random,titForTat,87,false,false,1,1,127,124
random,titForTat,88,true,false,0,3,127,127
random,titForTat,89,false,true,3,0,130,127
random,titForTat,90,true,false,0,3,130,130
random,titForTat,91,true,true,2,2,132,132
random,titForTat,92,true,true,2,2,134,134
random,titForTat,93,true,true,2,2,136,136
random,titForTat,94,true,true,2,2,138,138
random,titForTat,95,true,true,2,2,140,140
random,titForTat,96,true,true,2,2,142,142
random,titForTat,97,true,true,2,2,144,144
random,titForTat,98,true,true,2,2,146,146
random,titForTat,99,false,true,3,0,149,146
random,alwaysTrue,0,false,true,3,0,3,0
random,alwaysTrue,1,false,true,3,0,6,0
random,alwaysTrue,2,true,true,2,2,8,2
random,alwaysTrue,3,false,true,3,0,11,2
random,alwaysTrue,4,true,true,2,2,13,4
random,alwaysTrue,5,false,true,3,0,16,4
random,alwaysTrue,6,true,true,2,2,18,6
random,alwaysTrue,7,false,true,3,0,21,6
random,alwaysTrue,8,false,true,3,0,24,6
random,alwaysTrue,9,false,true,3,0,27,6
random,alwaysTrue,10,true,true,2,2,29,8
random,alwaysTrue,11,true,true,2,2,31,10
random,alwaysTrue,12,true,true,2,2,33,12
random,alwaysTrue,13,false,true,3,0,36,12
random,alwaysTrue,14,false,true,3,0,39,12
random,alwaysTrue,15,true,true,2,2,41,14
random,alwaysTrue,16,false,true,3,0,44,14
random,alwaysTrue,17,true,true,2,2,46,16
random,alwaysTrue,18,true,true,2,2,48,18
random,alwaysTrue,19,true,true,2,2,50,20
random,alwaysTrue,20,true,true,2,2,52,22
random,alwaysTrue,21,false,true,3,0,55,22
random,alwaysTrue,22,true,true,2,2,57,24
random,alwaysTrue,23,true,true,2,2,59,26
random,alwaysTrue,24,true,true,2,2,61,28
random,alwaysTrue,25,false,true,3,0,64,28
random,alwaysTrue,26,false,true,3,0,67,28
random,alwaysTrue,27,false,true,3,0,70,28
random,alwaysTrue,28,false,true,3,0,73,28
random,alwaysTrue,29,false,true,3,0,76,28
random,alwaysTrue,30,true,true,2,2,78,30
random,alwaysTrue,31,false,true,3,0,81,30
random,alwaysTrue,32,true,true,2,2,83,32
random,alwaysTrue,33,false,true,3,0,86,32
random,alwaysTrue,34,false,true,3,0,89,32
random,alwaysTrue,35,true,true,2,2,91,34
random,alwaysTrue,36,false,true,3,0,94,34
random,alwaysTrue,37,true,true,2,2,96,36
random,alwaysTrue,38,true,true,2,2,98,38
random,alwaysTrue,39,false,true,3,0,101,38
random,alwaysTrue,40,false,true,3,0,104,38
random,alwaysTrue,41,true,true,2,2,106,40
random,alwaysTrue,42,true,true,2,2,108,42
random,alwaysTrue,43,false,true,3,0,111,42
random,alwaysTrue,44,false,true,3,0,114,42
random,alwaysTrue,45,false,true,3,0,117,42
random,alwaysTrue,46,true,true,2,2,119,44
random,alwaysTrue,47,true,true,2,2,121,46
random,alwaysTrue,48,false,true,3,0,124,46
random,alwaysTrue,49,false,true,3,0,127,46
random,alwaysTrue,50,true,true,2,2,129,48
random,alwaysTrue,51,false,true,3,0,132,48
random,alwaysTrue,52,false,true,3,0,135,48
random,alwaysTrue,53,false,true,3,0,138,48
random,alwaysTrue,54,false,true,3,0,141,48
random,alwaysTrue,55,false,true,3,0,144,48
random,alwaysTrue,56,true,true,2,2,146,50
random,alwaysTrue,57,false,true,3,0,149,50
random,alwaysTrue,58,true,true,2,2,151,52
random,alwaysTrue,59,true,true,2,2,153,54
random,alwaysTrue,60,false,true,3,0,156,54
random,alwaysTrue,61,false,true,3,0,159,54
random,alwaysTrue,62,false,true,3,0,162,54
random,alwaysTrue,63,true,true,2,2,164,56
random,alwaysTrue,64,true,true,2,2,166,58
random,alwaysTrue,65,true,true,2,2,168,60
random,alwaysTrue,66,true,true,2,2,170,62
random,alwaysTrue,67,false,true,3,0,173,62
random,alwaysTrue,68,true,true,2,2,175,64
random,alwaysTrue,69,false,true,3,0,178,64
random,alwaysTrue,70,false,true,3,0,181,64
random,alwaysTrue,71,true,true,2,2,183,66
random,alwaysTrue,72,true,true,2,2,185,68
random,alwaysTrue,73,false,true,3,0,188,68
random,alwaysTrue,74,true,true,2,2,190,70
random,alwaysTrue,75,true,true,2,2,192,72
random,alwaysTrue,76,false,true,3,0,195,72
random,alwaysTrue,77,true,true,2,2,197,74
random,alwaysTrue,78,true,true,2,2,199,76
random,alwaysTrue,79,false,true,3,0,202,76
random,alwaysTrue,80,true,true,2,2,204,78
random,alwaysTrue,81,true,true,2,2,206,80
random,alwaysTrue,82,false,true,3,0,209,80
random,alwaysTrue,83,false,true,3,0,212,80
random,alwaysTrue,84,false,true,3,0,215,80
random,alwaysTrue,85,true,true,2,2,217,82
random,alwaysTrue,86,false,true,3,0,220,82
random,alwaysTrue,87,false,true,3,0,223,82
random,alwaysTrue,88,false,true,3,0,226,82
random,alwaysTrue,89,true,true,2,2,228,84
random,alwaysTrue,90,true,true,2,2,230,86
random,alwaysTrue,91,false,true,3,0,233,86
random,alwaysTrue,92,false,true,3,0,236,86
random,alwaysTrue,93,false,true,3,0,239,86
random,alwaysTrue,94,false,true,3,0,242,86
random,alwaysTrue,95,false,true,3,0,245,86
random,alwaysTrue,96,true,true,2,2,247,88
random,alwaysTrue,97,false,true,3,0,250,88
random,alwaysTrue,98,false,true,3,0,253,88
random,alwaysTrue,99,false,true,3,0,256,88
random,alwaysFalse,0,true,false,0,3,0,3
random,alwaysFalse,1,false,false,1,1,1,4
random,alwaysFalse,2,true,false,0,3,1,7
random,alwaysFalse,3,false,false,1,1,2,8
random,alwaysFalse,4,true,false,0,3,2,11
random,alwaysFalse,5,false,false,1,1,3,12
random,alwaysFalse,6,true,false,0,3,3,15
random,alwaysFalse,7,true,false,0,3,3,18
random,alwaysFalse,8,true,false,0,3,3,21
random,alwaysFalse,9,true,false,0,3,3,24
random,alwaysFalse,10,false,false,1,1,4,25
random,alwaysFalse,11,false,false,1,1,5,26
random,alwaysFalse,12,false,false,1,1,6,27
random,alwaysFalse,13,false,false,1,1,7,28
random,alwaysFalse,14,false,false,1,1,8,29
random,alwaysFalse,15,false,false,1,1,9,30
random,alwaysFalse,16,false,false,1,1,10,31
random,alwaysFalse,17,true,false,0,3,10,34
random,alwaysFalse,18,true,false,0,3,10,37
random,alwaysFalse,19,true,false,0,3,10,40
random,alwaysFalse,20,true,false,0,3,10,43
random,alwaysFalse,21,true,false,0,3,10,46
random,alwaysFalse,22,true,false,0,3,10,49
random,alwaysFalse,23,false,false,1,1,11,50
random,alwaysFalse,24,false,false,1,1,12,51
random,alwaysFalse,25,true,false,0,3,12,54
random,alwaysFalse,26,false,false,1,1,13,55
random,alwaysFalse,27,false,false,1,1,14,56
random,alwaysFalse,28,true,false,0,3,14,59
random,alwaysFalse,29,false,false,1,1,15,60
random,alwaysFalse,30,true,false,0,3,15,63
random,alwaysFalse,31,true,false,0,3,15,66
random,alwaysFalse,32,true,false,0,3,15,69
random,alwaysFalse,33,false,false,1,1,16,70
random,alwaysFalse,34,true,false,0,3,16,73
random,alwaysFalse,35,true,false,0,3,16,76
random,alwaysFalse,36,false,false,1,1,17,77
random,alwaysFalse,37,true,false,0,3,17,80
random,alwaysFalse,38,true,false,0,3,17,83
random,alwaysFalse,39,true,false,0,3,17,86
random,alwaysFalse,40,true,false,0,3,17,89
random,alwaysFalse,41,false,false,1,1,18,90
random,alwaysFalse,42,true,false,0,3,18,93
random,alwaysFalse,43,false,false,1,1,19,94
random,alwaysFalse,44,false,false,1,1,20,95
random,alwaysFalse,45,true,false,0,3,20,98
random,alwaysFalse,46,false,false,1,1,21,99
random,alwaysFalse,47,true,false,0,3,21,102
random,alwaysFalse,48,false,false,1,1,22,103
random,alwaysFalse,49,true,false,0,3,22,106
random,alwaysFalse,50,false,false,1,1,23,107
random,alwaysFalse,51,true,false,0,3,23,110
random,alwaysFalse,52,true,false,0,3,23,113
random,alwaysFalse,53,true,false,0,3,23,116
random,alwaysFalse,54,false,false,1,1,24,117
random,alwaysFalse,55,false,false,1,1,25,118
random,alwaysFalse,56,false,false,1,1,26,119
random,alwaysFalse,57,true,false,0,3,26,122
random,alwaysFalse,58,true,false,0,3,26,125
random,alwaysFalse,59,true,false,0,3,26,128
random,alwaysFalse,60,true,false,0,3,26,131
random,alwaysFalse,61,false,false,1,1,27,132
random,alwaysFalse,62,true,false,0,3,27,135
random,alwaysFalse,63,true,false,0,3,27,138
random,alwaysFalse,64,true,false,0,3,27,141
random,alwaysFalse,65,true,false,0,3,27,144
random,alwaysFalse,66,true,false,0,3,27,147
random,alwaysFalse,67,false,false,1,1,28,148
random,alwaysFalse,68,false,false,1,1,29,149
random,alwaysFalse,69,true,false,0,3,29,152
random,alwaysFalse,70,true,false,0,3,29,155
random,alwaysFalse,71,false,false,1,1,30,156
random,alwaysFalse,72,false,false,1,1,31,157
random,alwaysFalse,73,true,false,0,3,31,160
random,alwaysFalse,74,false,false,1,1,32,161
random,alwaysFalse,75,false,false,1,1,33,162
random,alwaysFalse,76,true,false,0,3,33,165
random,alwaysFalse,77,true,false,0,3,33,168
random,alwaysFalse,78,true,false,0,3,33,171
random,alwaysFalse,79,false,false,1,1,34,172
random,alwaysFalse,80,false,false,1,1,35,173
random,alwaysFalse,81,true,false,0,3,35,176
random,alwaysFalse,82,false,false,1,1,36,177
random,alwaysFalse,83,true,false,0,3,36,180
random,alwaysFalse,84,false,false,1,1,37,181
random,alwaysFalse,85,false,false,1,1,38,182
random,alwaysFalse,86,false,false,1,1,39,183
random,alwaysFalse,87,true,false,0,3,39,186
random,alwaysFalse,88,true,false,0,3,39,189
random,alwaysFalse,89,true,false,0,3,39,192
random,alwaysFalse,90,true,false,0,3,39,195
random,alwaysFalse,91,false,false,1,1,40,196
random,alwaysFalse,92,false,false,1,1,41,197
random,alwaysFalse,93,false,false,1,1,42,198
random,alwaysFalse,94,true,false,0,3,42,201
random,alwaysFalse,95,false,false,1,1,43,202
random,alwaysFalse,96,false,false,1,1,44,203
random,alwaysFalse,97,false,false,1,1,45,204
random,alwaysFalse,98,false,false,1,1,46,205
random,alwaysFalse,99,false,false,1,1,47,206
random,forgivingTitForTat,0,false,true,3,0,3,0
random,forgivingTitForTat,1,true,false,0,3,3,3
random,forgivingTitForTat,2,true,true,2,2,5,5
random,forgivingTitForTat,3,true,true,2,2,7,7
random,forgivingTitForTat,4,false,true,3,0,10,7
random,forgivingTitForTat,5,false,true,3,0,13,7
random,forgivingTitForTat,6,true,false,0,3,13,10
random,forgivingTitForTat,7,true,true,2,2,15,12
random,forgivingTitForTat,8,false,true,3,0,18,12
random,forgivingTitForTat,9,true,true,2,2,20,14
random,forgivingTitForTat,10,true,true,2,2,22,16
random,forgivingTitForTat,11,true,true,2,2,24,18
random,forgivingTitForTat,12,false,true,3,0,27,18
random,forgivingTitForTat,13,false,true,3,0,30,18
random,forgivingTitForTat,14,true,false,0,3,30,21
random,forgivingTitForTat,15,true,true,2,2,32,23
random,forgivingTitForTat,16,true,true,2,2,34,25
random,forgivingTitForTat,17,true,true,2,2,36,27
random,forgivingTitForTat,18,false,true,3,0,39,27
random,forgivingTitForTat,19,true,true,2,2,41,29
random,forgivingTitForTat,20,false,true,3,0,44,29
random,forgivingTitForTat,21,false,true,3,0,47,29
random,forgivingTitForTat,22,true,false,0,3,47,32
random,forgivingTitForTat,23,true,true,2,2,49,34
random,forgivingTitForTat,24,true,true,2,2,51,36
random,forgivingTitForTat,25,true,true,2,2,53,38
random,forgivingTitForTat,26,true,true,2,2,55,40
random,forgivingTitForTat,27,true,true,2,2,57,42
random,forgivingTitForTat,28,false,true,3,0,60,42
random,forgivingTitForTat,29,true,true,2,2,62,44
random,forgivingTitForTat,30,true,true,2,2,64,46
random,forgivingTitForTat,31,false,true,3,0,67,46
random,forgivingTitForTat,32,true,true,2,2,69,48
random,forgivingTitForTat,33,false,true,3,0,72,48
random,forgivingTitForTat,34,false,true,3,0,75,48
random,forgivingTitForTat,35,false,false,1,1,76,49
random,forgivingTitForTat,36,true,false,0,3,76,52
random,forgivingTitForTat,37,true,true,2,2,78,54
random,forgivingTitForTat,38,false,true,3,0,81,54
random,forgivingTitForTat,39,false,true,3,0,84,54
random,forgivingTitForTat,40,true,false,0,3,84,57
random,forgivingTitForTat,41,true,true,2,2,86,59
random,forgivingTitForTat,42,true,true,2,2,88,61
random,forgivingTitForTat,43,false,true,3,0,91,61
random,forgivingTitForTat,44,false,true,3,0,94,61
random,forgivingTitForTat,45,false,false,1,1,95,62
random,forgivingTitForTat,46,true,false,0,3,95,65
random,forgivingTitForTat,47,false,true,3,0,98,65
random,forgivingTitForTat,48,false,true,3,0,101,65
random,forgivingTitForTat,49,false,false,1,1,102,66
random,forgivingTitForTat,50,false,false,1,1,103,67
random,forgivingTitForTat,51,true,false,0,3,103,70
random,forgivingTitForTat,52,true,true,2,2,105,72
random,forgivingTitForTat,53,false,true,3,0,108,72
random,forgivingTitForTat,54,false,true,3,0,111,72
random,forgivingTitForTat,55,true,false,0,3,111,75
random,forgivingTitForTat,56,false,true,3,0,114,75
random,forgivingTitForTat,57,true,true,2,2,116,77
random,forgivingTitForTat,58,true,true,2,2,118,79
random,forgivingTitForTat,59,false,true,3,0,121,79
random,forgivingTitForTat,60,true,true,2,2,123,81
random,forgivingTitForTat,61,false,true,3,0,126,81
random,forgivingTitForTat,62,false,true,3,0,129,81
random,forgivingTitForTat,63,true,false,0,3,129,84
random,forgivingTitForTat,64,false,true,3,0,132,84
random,forgivingTitForTat,65,false,true,3,0,135,84
random,forgivingTitForTat,66,true,false,0,3,135,87
random,forgivingTitForTat,67,false,true,3,0,138,87
random,forgivingTitForTat,68,false,true,3,0,141,87
random,forgivingTitForTat,69,false,false,1,1,142,88
random,forgivingTitForTat,70,false,false,1,1,143,89
random,forgivingTitForTat,71,false,false,1,1,144,90
random,forgivingTitForTat,72,true,false,0,3,144,93
random,forgivingTitForTat,73,false,true,3,0,147,93
random,forgivingTitForTat,74,false,true,3,0,150,93
random,forgivingTitForTat,75,false,false,1,1,151,94
random,forgivingTitForTat,76,false,false,1,1,152,95
random,forgivingTitForTat,77,true,false,0,3,152,98
random,forgivingTitForTat,78,true,true,2,2,154,100
random,forgivingTitForTat,79,true,true,2,2,156,102
random,forgivingTitForTat,80,false,true,3,0,159,102
random,forgivingTitForTat,81,false,true,3,0,162,102
random,forgivingTitForTat,82,true,false,0,3,162,105
random,forgivingTitForTat,83,false,true,3,0,165,105
random,forgivingTitForTat,84,false,true,3,0,168,105
random,forgivingTitForTat,85,false,false,1,1,169,106
random,forgivingTitForTat,86,true,false,0,3,169,109
random,forgivingTitForTat,87,false,true,3,0,172,109
random,forgivingTitForTat,88,false,true,3,0,175,109
random,forgivingTitForTat,89,true,false,0,3,175,112
random,forgivingTitForTat,90,true,true,2,2,177,114
random,forgivingTitForTat,91,false,true,3,0,180,114
random,forgivingTitForTat,92,false,true,3,0,183,114
random,forgivingTitForTat,93,false,false,1,1,184,115
random,forgivingTitForTat,94,true,false,0,3,184,118
random,forgivingTitForTat,95,true,true,2,2,186,120
random,forgivingTitForTat,96,false,true,3,0,189,120
random,forgivingTitForTat,97,true,true,2,2,191,122
random,forgivingTitForTat,98,true,true,2,2,193,124
random,forgivingTitForTat,99,false,true,3,0,196,124
random,strategyChecker,0,true,false,0,3,0,3
random,strategyChecker,1,false,false,1,1,1,4
random,strategyChecker,2,false,true,3,0,4,4
random,strategyChecker,3,false,false,1,1,5,5
random,strategyChecker,4,true,true,2,2,7,7
random,strategyChecker,5,false,true,3,0,10,7
random,strategyChecker,6,false,true,3,0,13,7
random,strategyChecker,7,false,false,1,1,14,8
random,strategyChecker,8,false,false,1,1,15,9
random,strategyChecker,9,true,false,0,3,15,12
random,strategyChecker,10,false,true,3,0,18,12
random,strategyChecker,11,false,true,3,0,21,12
random,strategyChecker,12,true,false,0,3,21,15
random,strategyChecker,13,false,true,3,0,24,15
random,strategyChecker,14,true,true,2,2,26,17
random,strategyChecker,15,true,true,2,2,28,19
random,strategyChecker,16,false,true,3,0,31,19
random,strategyChecker,17,false,true,3,0,34,19
random,strategyChecker,18,false,false,1,1,35,20
random,strategyChecker,19,true,false,0,3,35,23
random,strategyChecker,20,false,true,3,0,38,23
random,strategyChecker,21,false,true,3,0,41,23
random,strategyChecker,22,true,false,0,3,41,26
random,strategyChecker,23,true,true,2,2,43,28
random,strategyChecker,24,false,true,3,0,46,28
random,strategyChecker,25,true,true,2,2,48,30
random,strategyChecker,26,false,true,3,0,51,30
random,strategyChecker,27,false,true,3,0,54,30
random,strategyChecker,28,false,false,1,1,55,31
random,strategyChecker,29,false,false,1,1,56,32
random,strategyChecker,30,false,false,1,1,57,33
random,strategyChecker,31,false,false,1,1,58,34
random,strategyChecker,32,true,false,0,3,58,37
random,strategyChecker,33,false,true,3,0,61,37
random,strategyChecker,34,false,true,3,0,64,37
random,strategyChecker,35,false,false,1,1,65,38
random,strategyChecker,36,false,false,1,1,66,39
random,strategyChecker,37,true,false,0,3,66,42
random,strategyChecker,38,false,true,3,0,69,42
random,strategyChecker,39,false,true,3,0,72,42
random,strategyChecker,40,false,false,1,1,73,43
random,strategyChecker,41,true,false,0,3,73,46
random,strategyChecker,42,false,true,3,0,76,46
random,strategyChecker,43,true,true,2,2,78,48
random,strategyChecker,44,true,true,2,2,80,50
random,strategyChecker,45,true,true,2,2,82,52
random,strategyChecker,46,false,true,3,0,85,52
random,strategyChecker,47,false,true,3,0,88,52
random,strategyChecker,48,true,false,0,3,88,55
random,strategyChecker,49,false,true,3,0,91,55
random,strategyChecker,50,true,true,2,2,93,57
random,strategyChecker,51,false,true,3,0,96,57
random,strategyChecker,52,false,true,3,0,99,57
random,strategyChecker,53,false,false,1,1,100,58
random,strategyChecker,54,true,false,0,3,100,61
random,strategyChecker,55,true,true,2,2,102,63
random,strategyChecker,56,true,true,2,2,104,65
random,strategyChecker,57,true,true,2,2,106,67
random,strategyChecker,58,true,true,2,2,108,69
random,strategyChecker,59,false,true,3,0,111,69
random,strategyChecker,60,true,true,2,2,113,71
random,strategyChecker,61,false,true,3,0,116,71
random,strategyChecker,62,true,true,2,2,118,73
random,strategyChecker,63,true,true,2,2,120,75
random,strategyChecker,64,true,true,2,2,122,77
random,strategyChecker,65,true,true,2,2,124,79
random,strategyChecker,66,true,true,2,2,126,81
random,strategyChecker,67,true,true,2,2,128,83
random,strategyChecker,68,true,true,2,2,130,85
random,strategyChecker,69,true,true,2,2,132,87
random,strategyChecker,70,true,true,2,2,134,89
random,strategyChecker,71,true,true,2,2,136,91
random,strategyChecker,72,true,true,2,2,138,93
random,strategyChecker,73,false,true,3,0,141,93
random,strategyChecker,74,false,true,3,0,144,93
random,strategyChecker,75,false,false,1,1,145,94
random,strategyChecker,76,true,false,0,3,145,97
random,strategyChecker,77,true,true,2,2,147,99
random,strategyChecker,78,true,true,2,2,149,101
random,strategyChecker,79,false,true,3,0,152,101
random,strategyChecker,80,false,true,3,0,155,101
random,strategyChecker,81,true,false,0,3,155,104
random,strategyChecker,82,true,true,2,2,157,106
random,strategyChecker,83,false,true,3,0,160,106
random,strategyChecker,84,false,true,3,0,163,106
random,strategyChecker,85,true,false,0,3,163,109
random,strategyChecker,86,true,true,2,2,165,111
random,strategyChecker,87,true,true,2,2,167,113
random,strategyChecker,88,false,true,3,0,170,113
random,strategyChecker,89,false,true,3,0,173,113
random,strategyChecker,90,false,false,1,1,174,114
random,strategyChecker,91,false,false,1,1,175,115
random,strategyChecker,92,true,false,0,3,175,118
random,strategyChecker,93,true,true,2,2,177,120
random,strategyChecker,94,true,true,2,2,179,122
random,strategyChecker,95,true,true,2,2,181,124
random,strategyChecker,96,true,true,2,2,183,126
random,strategyChecker,97,false,true,3,0,186,126
random,strategyChecker,98,true,true,2,2,188,128
random,strategyChecker,99,true,true,2,2,190,130
titForTat,random,0,true,false,0,3,0,3
titForTat,random,1,false,false,1,1,1,4
titForTat,random,2,false,false,1,1,2,5
titForTat,random,3,false,false,1,1,3,6
titForTat,random,4,false,false,1,1,4,7
titForTat,random,5,false,false,1,1,5,8
titForTat,random,6,false,false,1,1,6,9
titForTat,random,7,false,false,1,1,7,10
titForTat,random,8,false,false,1,1,8,11
titForTat,random,9,false,false,1,1,9,12
titForTat,random,10,false,true,3,0,12,12
titForTat,random,11,true,true,2,2,14,14
titForTat,random,12,true,false,0,3,14,17
titForTat,random,13,false,false,1,1,15,18
titForTat,random,14,false,true,3,0,18,18
titForTat,random,15,true,true,2,2,20,20
